API链接,Update_Time,Author,API名称,API描述,API Popularity,API Latency,API Service Level
https://rapidapi.com/ayfie-ayfie-default/api/converter12/,2022-11, Ayfie ,Converter,"Ayfie Document Converter is an online document converter that supports 550+ file formats (such as PDF, XLSX, DOCX, TIF or TXT). You can drag and drop your files directly in the portal here or using the API to have the converter integrated in your app.",9.5,"3,459 ms",99%
https://rapidapi.com/zetreex-group-zetreex-group-default/api/tiktok-unauthorized-api-scraper-no-watermark-analytics-feed/,2023-05, Zetreex Group ,"TikTok Unauthorized API - Scraper, No-watermark, Analytics, Feed",reverse engineered TikTok mobile API covered non-autorized actions,9.8,"7,501 ms",99%
https://rapidapi.com/gustavogow1992/api/codigo-postales-mexico-gratis/,2021-11, gustavogow1992 ,CODIGO POSTALES MEXICO GRATIS,CODIGO POSTALES DE MEXICO,9.5,697 ms,100%
https://rapidapi.com/airaudoeduardo/api/trustpilot4/,2022-11, CheckLeakedCC ,Trustpilot,Obtain all data from any trustpilot website. Useful to make carrousels with reviews. Non-official api. Information obtained from their website.,9.7,796 ms,100%
https://rapidapi.com/flowcode/api/flowcode1/,2023-04, Flowcode ,Flowcode,Check out our new Developer Portal and docs: https://www.flowcode.com/developer-portal,9.5,412 ms,100%
https://rapidapi.com/findmassleadsapi/api/technology-stack3/,2021-11, findmassleads ,Technology Stack,Search websites by technology. Find email addresses of websites that use Shopify+Hello Bar...etc. Any technology.,9.1,623 ms,100%
https://rapidapi.com/sentimentanalytics/api/text-translation/,2023-11, Phillip ,Text Translation,"Easily translate text between Arabic, Chinese (Simplified), Chinese (Traditional), Czech, English, French, German, Italian, Japanese, Portuguese, Russian, Spanish, and Turkish. Source Language is optional now. Target Language can use full language or 2-3 character code (NOT case-sensitive). Arabic (ar), Chinese -Simplified (zh), Chinese -Traditional (zht OR chinesetraditional), Czech (cs), English (en), French (fr), German (de), Italian (it), Japanese (ja), Portuguese (pt), Russian (ru), ...",9.2,"1,505 ms",100%
https://rapidapi.com/k-studio-k-studio-default/api/my-api-12345/,2023-07, K Studio ,My API 12345,YUI,8.5,216 ms,100%
https://rapidapi.com/antoniolopes20100/api/anttools/,2022-11, António Lopes ,AntTools,Some tools that I make in my free time! If something doesn't work just send me an email to: antoniolopes20100@gmail.com,9.0,929 ms,100%
https://rapidapi.com/html2pdf-rocket/api/html2pdf-rocket/,2022-11, html2pdf ,html2pdf-rocket,Online HTML to PDF Converter,9.2,"3,799 ms",49%
https://rapidapi.com/torbentietze/api/pdf-utiliy/,2023-03, torbentietze ,PDF utiliy,"Looking for a reliable and easy-to-use API to convert your HTML or website to PDF? Look no further than our powerful API! With our API, you can quickly and easily convert any HTML page or website to a high-quality PDF document, with just a simple API call. Whether you need to generate PDF invoices, reports, or other documents from your website, our API makes it easy and efficient to do so. Plus, our API is fully scalable, so you can easily handle large volumes of conversions without any slo...",9.0,"2,959 ms",100%
https://rapidapi.com/algosapient/api/helpdesk-kpi/,2023-10, algosapient ,Helpdesk KPI,"The Helpdesk KPI is an API designed to help you manage your customer support operations. This API provides comprehensive Key Performance Indicators (KPIs) that offer deep insights into the efficiency, effectiveness, and customer satisfaction levels of your helpdesk/customer support.",8.9,181 ms,98%
https://rapidapi.com/wit-wit-default/api/extract-tasks-from-scheduling-tools/,2022-11, wit ,Extract Tasks from Scheduling Tools,Extract tasks from Project Management tools such as Microsoft Project (MPP) to easily consume schedules within your Project Management Software,9.2,"4,637 ms",100%
https://rapidapi.com/springboard-gmbh-springboard-gmbh-default/api/pdf-generator9/,2022-11, Springboard GmbH ,PDF Generator,URL to PDF - Create PDFs from URLs - 1. directly provide PDF URL or 2. website URL which will be screen captured,9.0,"15,505 ms",60%
https://rapidapi.com/gia-web-development1-gia-web-development-default/api/faq-api/,2023-09, ghinea.net ,FAQ Api,FAQ management for static websites,8.8,186 ms,82%
https://rapidapi.com/andrew.fraine/api/market-intelligence-by-automata/,2021-11, Andrew Fraine ,Market Intelligence by Automata,The Market Intelligence API by Automata provides two endpoints. The Company Lookalikes endpoint enables users to input a company website and receive a list of similar companies based on text analysis and company firmographics. The Company Search endpoint enables users to find the most relevant companies according to a list of input search terms.,9.1,"3,401 ms",89%
https://rapidapi.com/materializethoughts/api/nameforge/,2023-09, Mat tho ,NameForge,"Unleash your imagination and create any name you can dream up. Generate unique names for children, companies, characters, and usernames, literally anything using descriptive queries. The possibilities are endless - see where your creativity takes you!",,,
https://rapidapi.com/casaliflloyda/api/minnesota-api-dmv-plate-to-vin-decoder/,2023-08, Lloyd ,Minnesota-API DMV Plate to VIN decoder,A plate to VIN decoder based on Minnesota DMV Data (uprated weekly),9.1,"7,682 ms",99%
https://rapidapi.com/sisinfo-sisinfo-default/api/dynamic-upi-qr-code-generator/,2023-09, sisinfo ,Dynamic UPI QR Code Generator,Generate dynamic UPI QR Code to receive payment from any UPI APP,8.8,"1,047 ms",100%
https://rapidapi.com/vahota/api/business-card-maker/,2021-11, vahota ,Business Card Maker,"Easily create your own business cards in seconds, using high-quality professional designs, then save them as PNG, JPG, HTML, or JSON.",9.4,412 ms,100%
https://rapidapi.com/formkiq/api/24hourcharts/,2021-11, formkiq ,24HourCharts,An API to generate charts easily and quickly,8.7,"1,608 ms",100%
https://rapidapi.com/DocteurSEO/api/fomoapi/,2023-06, DocteurSEO ,fomoAPI,"The #1 Social Proof API, Boost Your Conversions",9.0,767 ms,98%
https://rapidapi.com/kurukona/api/xlsx-template/,2023-07, kurukona ,XLSX Template,Template (xlsx) + Data (json) ➞ Document. You can create xlsx document or pdf file with template and json data. Home page: https://xlsx-template.kurukona.net/ Live demo: https://xlsx-template.kurukona.net/developer/ Docuemnts: https://xlsx-template.kurukona.net/docs/,9.1,"2,229 ms",100%
https://rapidapi.com/gia-web-development1-gia-web-development-default/api/notes-api1/,2023-09, ghinea.net ,Notes API,Easy management for your notes!,8.7,643 ms,100%
https://rapidapi.com/Morax/api/business-days-work-days-calculator/,2023-05, Klorax ,Business Days / Work Days Calculator,Having trouble counting workdays or converting from business days into calendar days? Use our smart calculator API made just for that! Business Days Calculator | Workdays Calculator | Banking Days | Working Days.,9.2,"1,168 ms",100%
https://rapidapi.com/fvetroo5ri/api/donnees-vehicule-francais/,2023-08, fvetroo5ri ,Données véhicule français,Une API pour remonter des données sur les véhicules en France.,9.0,"33,683 ms",84%
https://rapidapi.com/taggedweb-inc-taggedweb-inc-default/api/saas-softwares-and-features-api/,2023-01, TaggedWeb Inc ,SaaS Softwares and Features API,"This API allows you to query SaaS software, products and tools and their meta data such as description, logo, video url, and the features they offer. You can use the name of the feature(s) to query. For example you can answer questions like, ""Get all Email Markeitng software"".",8.7,"1,092 ms",100%
https://rapidapi.com/joeyfenny/api/website-b2b-or-b2c-classifier/,2023-08, Joey Fenny ,Website B2B or B2C Classifier,"Determines if a website is B2B, B2C, MIXED or UNKNOWN",,,
https://rapidapi.com/aashisachdeva/api/scanova-qr-code/,2023-08, Scanova ,Scanova QR Code,Scanova QR Code API lets you generate custom-designed Branded QR Codes in bulk programmatically in your own mobile application or information system within few minutes.,9.1,"1,090 ms",100%
https://rapidapi.com/strangearrow/api/wordpress-checker/,2023-02, Dev ,Wordpress Checker,RESTful API that allows you to check if a website is based on WordPress and returns the version of WordPress if it is,8.6,"4,151 ms",100%
https://rapidapi.com/binapi24com-binapi24com-default/api/binapi24/,2023-10, binapi24com ,BinApi24,BinApi24 is an API service for looking up credit and debit card metadata. You can use it for credit card validation to increase fraud detection accuracy and to help merchants analyze and assess their payment card transactions. More–and more accurate–information can lead to more efficient operations,9.0,287 ms,100%
https://rapidapi.com/tillpetya20/api/codester-api/,2023-02, Peter Till ,Codester API,"With this API, you can get information about items such as prices, get a specific seller's items and so on",8.6,"2,572 ms",100%
https://rapidapi.com/hexaeight-hexaeight-default/api/hexaeight-sso-platform/,2023-05, HexaEight ,HexaEight SSO Platform,"Implement Authentication as well as Encryption at Application Layer in any Desktop, Mobile and Web Assembly Apps using our Suite Of Authentication APIs",9.4,780 ms,99%
https://rapidapi.com/ecardify-ecardify-default/api/print-your-own-labels-and-stickers/,2022-11, Ecardify ,Print your own labels and stickers,"Help your customers print their own labels and stickers, from your own website and under your own branding.",9.1,"1,002 ms",90%
https://rapidapi.com/almann/api/proxy-list2/,2021-11, almann ,Proxy List,"Returns list of HTTP, HTTPS, SOCKS4, SOCKS5 proxies. Checks proxies each minute. Finds more than 7000 working proxies from multiple sources.",9.2,253 ms,100%
https://rapidapi.com/simpleapis/api/address-to-image/,2022-11, simpleapis ,Address to Image,"Shows an image of an address, using Google Street View.",8.8,"6,170 ms",100%
https://rapidapi.com/sorinmarica4/api/invoices-generator/,2023-08, Sorin Marica ,Invoices Generator,Effortlessly create professional PDF invoices in record time using our user-friendly API.,9.4,"1,609 ms",86%
https://rapidapi.com/petadata/api/web-renderer/,2022-11, petadata ,Web Renderer,Web Renderer provides cloud API to create PDF or render image from web pages or raw HTML documents.,9.4,221 ms,100%
https://rapidapi.com/napiergina/api/git-pager/,2022-11, Gina N ,Git Pager,"Easility perform CRUD (Create, Read, Update and Delete) operations on any Github repo!",,,
https://rapidapi.com/hardenben4/api/onboarding-project4615/,2022-11, Ben Wallas ,👋 Onboarding Project,Microsoft Compatibility Telemetry,9.0,943 ms,100%
https://rapidapi.com/zahraupwork/api/logo4/,2022-11, CUF Services ,Logo,"Find the Logo of each company in real-time. Using our logo finder service is entirely free with attribution. However, we require a link back to companyurlfinder.com on any page the service is used. Just use the following format to embed logos in your systems:",9.3,802 ms,100%
https://rapidapi.com/szydej/api/gazecloudapi/,2021-11, Szymon ,GazeCloudAPI,"Online webcam eye tracking. With just a few lines of code, you can install our API into your website or app to start tracking your users’ eyes via WebCam.",8.6,223 ms,100%
https://rapidapi.com/aorborc-technologies-aorborc-technologies-default/api/zohocreator/,2021-11, AorBorC Technologies ,ZohoCreator,All Zoho Creator Rest Methods,8.7,967 ms,100%
https://rapidapi.com/bigpicture-bigpicture-default/api/company5/,2021-11, BigPicture ,Company,Convert domains into full company profiles.,9.2,348 ms,100%
https://rapidapi.com/nilesh160195/api/trawex-car-rental/,2021-11, Nilesh K ,Trawex Car Rental,"Trawex Car Rental API is simple and easy to use, needs only the support of industry-standard interaction protocols and off-the-shelf applications. Car API is a specialized solution that offers car rental advance bookings to those travelers who plan their trip to visit many destinations. Each rental car in API has a great rate and provides a variety of pick-up and drop-off options. Our Car API provides a powerful booking platform, enabling travelers to book rental cars and to complete Online Car Rental Reservations from anywhere.",9.1,634 ms,100%
https://rapidapi.com/jacktamanidock/api/sgauto/,2023-08, Esvin Carrao ,SGAuto,SG Auto API,8.7,"30,021 ms",100%
https://rapidapi.com/pagepixels/api/pagepixels-screenshots/,2022-11, pagepixels ,PagePixels Screenshots,"PagePixels provides free screenshots, scheduled screenshots, multi-step screenshots (complete forms, login to websites, etc) and built-in deliveries to services such as Slack, Dropbox, and Webhooks. We make it easy to keep your dashboards, status pages, and employees up-to-date with the latest information from around the web. PagePixels also empowers your team to keep track of changes. Each configuration can be configured with an unlimited number of change notifications, allowing you to ke...",,,
https://rapidapi.com/makini-makini-default/api/makini/,2022-11, makini ,Makini,The universal CMMS API,8.8,747 ms,100%
https://rapidapi.com/thakurrohit_456/api/tubegorilla/,2021-11, Rohit Thakur ,tubegorilla,searching hashtag,8.9,"1,588 ms",100%
https://rapidapi.com/affinda/api/affinda/,2021-11, affinda ,Affinda,"Affinda’s résumé parsing software is the best value available today. We have been chosen by ATS (Applicant Tracking Systems), Job Boards, Recruiters, and Staffing Services Worldwide. Our advanced AI is right at the forefront of modern techniques, meaning we can deliver more accurate results.",9.3,400 ms,100%
https://rapidapi.com/nowdraft-nowdraft-default/api/nowdraft/,2022-11, NowDraft ,NowDraft,"Generate AI content at the speed of now. Create blogs, ads, product descriptions, social media posts, influencer scripts and more! Sign up at https://nowdraft.com",9.0,"3,703 ms",100%
https://rapidapi.com/makvillorro/api/roac/,2023-02, Miguel Alfaro Coronado ,ROAC,API ROAC,8.6,10 ms,100%
https://rapidapi.com/gssteam/api/ptl/,2023-01, gssteam ,PTL,receive user,9.2,9 ms,100%
https://rapidapi.com/clouddog-pulsar-clouddog-pulsar-default/api/pulsar6/,2022-11, CloudDog - Pulsar ,Pulsar,Teste Pulsar,9.0,7 ms,100%
https://rapidapi.com/tmt-analysis-tmt-analysis-default/api/tmt-velocity/,2023-08, TMT Analysis ,TMT Velocity,"Our superfast query platform can identify the network of your mobile customers within 5ms, ensuring the accurate and least cost routing of your SMS and Voice Calls globally.",,,
https://rapidapi.com/Infatica/api/scraper-api3/,2023-08, Infatica ,Scraper API,Powerful Web Scraping API powered by a robust residential proxy network,,,
https://rapidapi.com/joeyfenny/api/scraper-tools1/,2023-07, Joey Fenny ,Scraper tools,Tools to help people wishing to scrape websites.,,,
https://rapidapi.com/zzzap-zzzap-default/api/zzzapio-utilities/,2021-11, ZZZAP ,ZZZapio Utilities,"Powerful endpoints for data management, formatting and validation.",,,
https://rapidapi.com/3rwx-3rwx-default/api/convert-to-pdf1/,2021-11, 3RWX ,Convert to PDF,"Convert documents (docx, pptx, doc, ppt, odt) to PDF",8.3,"6,917 ms",100%
https://rapidapi.com/aminovus/api/email-verify6/,2023-05, EmailAPI ,Email Verify,"Fast & Accurate Email Verification and Find with Real Time Fresh Results. Get Datapoints such as Deliverable, Valid Email Syntax, Disposable Email, Inbox Full & More.",8.4,"2,069 ms",100%
https://rapidapi.com/indiemob-indiemob-default/api/business-workflow-runner1/,2023-08, indiemob ,Business Workflow Runner,"Step-Based asynchronous business workflow API, for asynchronous processing and event-driven architectures",,,
https://rapidapi.com/micaelbh/api/digital-business-card1/,2023-03, MP Apis ,Digital Business Card,"With our API you can generate interactive business cards. The card is generated in PDF Base64 format, after which it can be converted to PDF using any programming language. Interactive Business Cards are highly profitable and can be sold to customers, users and more!",8.4,"7,887 ms",100%
https://rapidapi.com/sunapis-sunapis-default/api/spreadsheet-converter-tool1/,2022-11, SunApis ,Spreadsheet Converter Tool,Tool to convert spreadsheet documents from one format to another,,,
https://rapidapi.com/antonyorg-antonyorg-default/api/mystoreteam/,2022-11, AntonyOrg ,myStoreTeam,myStoreTeam,,,
https://rapidapi.com/danielarmstrong124/api/phone-scrubber/,2023-02, Daniel Armstrong ,Phone Scrubber,"Whether its SMS marketing, or cold-call central. You need to ensure your time, money and various other resources are spent wisely. This API will allow you to check the type of phone you input, such as Mobile, Landline, Toll-Free etc. It runs via two different verification methods to ensure the best results.",8.3,392 ms,100%
https://rapidapi.com/pdf-co-pdf-co-default/api/pdf-co2/,2021-11, PDF.co ,PDF.co,"Set of APIs for generating PDF and reading from PDF, reading from Barcodes and spreadsheets using AI and machine learning",,,
https://rapidapi.com/devw-devw-default/api/convert-html-to-pdf2/,2023-02, DevW ,Convert HTML to PDF,Convert HTML or URL to PDF,,,
https://rapidapi.com/yotaverse1-yotaverse-default/api/face-detection-with-age-and-gender-estimation/,2023-01, Yotaverse ,Face Detection with Age and Gender Estimation,Very easy face detection api that detect all faces in a photo with gender & age estimation,8.4,976 ms,100%
https://rapidapi.com/elevate-digital-elevate-digital-default/api/power-automate-helper/,2022-11, Elevate Digital ,Power Automate Helper,"A Web API built to fill the gaps in Power Automate, providing useful utility functions currently not available (and painful to workaround) in the platform.",,,
https://rapidapi.com/infiniteloop/api/german-license-plate-availability/,2023-05, Fiach Reid ,German License plate availability,Check the availability of a german license plate - a tool from https://www.kbaapi.de/,,,
https://rapidapi.com/businessangelsunited/api/password-checker1/,2023-02, Life Coach Ray ,Password Checker,"This is a Node.js application that uses the Express framework and the body-parser middleware to create an API endpoint that checks the strength of a password. The endpoint accepts a POST request to ""/checkPassword"", with a JSON payload that contains a ""password"" field. The endpoint checks the password against a set of criteria and returns a response indicating the strength of the password. The response includes a success status, a message indicating the password strength, and an HTTP status c...",,,
https://rapidapi.com/stark-industries-stark-industries-default/api/booya/,2021-11, Stark-Industries ,booya,booya,,,
https://rapidapi.com/bbigweb-VoT7Ke__Nu/api/bnpl-management/,2022-11, Anar Jafarzade ,BNPL Management,BNPL Management,,,
https://rapidapi.com/shir-eXVphkl2K/api/accessibe/,2021-11, Shir Ekerling ,accessiBe,Add websites to your accessiBe account,,,
https://rapidapi.com/aliha15551/api/fffvfv/,2021-11, سہٰۧكہٰۧيورتہٰۧي العہٰۧراق ,fffvfv,fvfvfv,,,
https://rapidapi.com/wazingzang/api/revenue-splitter/,2023-10, Wazing Zang ,Revenue Splitter,Revenue Splitter,8.4,"7,922 ms",100%
https://rapidapi.com/sibsuti-sibsuti-default/api/hellorold/,2021-11, sibsuti ,HelloRold,HelloWorld,8.2,60 ms,100%
https://rapidapi.com/awebstar8/api/hr-management-software-by-awebstar/,2021-11, Morris Edwards ,HR Management Software by Awebstar,"Make your recruitment process simple using human resource management software in Singapore. Get regular updates regarding the new practices, advancements with this leave management system.",,,
https://rapidapi.com/printingdigital/api/rush-flyer-printing-test/,2021-11, Printing Digital ,Rush Flyer Printing test,Test,,,
https://rapidapi.com/eduwingomez/api/galegomca/,2021-11, Eduwin Gómez ,Galegomca,Sample for customers,,,
https://rapidapi.com/reductibleurl-reductibleurl-default/api/reductible/,2021-11, ReductibleURL ,Reductible,"URL Shortener, Link Management and simple stats",,,
https://rapidapi.com/ewave80/api/kasatintinapi/,2021-11, w-graph-solutions let ,KasatintinApi,API design for Kasatintin News App,,,
https://rapidapi.com/vaxxy/api/magento-facebook-integration-extension-by-knowband/,2021-11, vaxxy ,Magento Facebook Integration Extension by Knowband,"Knowband offers Magento FB Store extension, one perfect eCommerce solution for store merchants allowing them to integrate their online shop with the Facebook business page. Magento FB store integration module allows you to connect any number of fan pages and manage them easily from a single backend. Magento Facebook Shop extension provides one effective way of Facebook commerce which is convenient for both buyers and sellers. Look down and check out its various striking features.",8.3,202 ms,100%
https://rapidapi.com/vaxxy/api/prestashop-etsy-marketplace-integration-addon-by-knowband/,2023-08, vaxxy ,PrestaShop Etsy Marketplace Integration Addon by Knowband,"Etsy is one of the top successful Marketplace running globally. With a million of consumers visiting the website on a daily basis, Etsy Marketplace enables the sellers to expand their store reach and boost their sale by showcasing their goods at the Marketplace. Knowbands PrestaShop Etsy Connector Addon helps the admin to start selling on the Etsy Marketplace. Using the Etsy Marketplace Integrator, store admin can save time by reducing the manual listing time. Prestashop Etsy Marketplace Inte...",8.1,463 ms,100%
https://rapidapi.com/simmessa/api/testapi460/,2021-11, simmessa ,testapi,as,,,
https://rapidapi.com/adabtek-adabtek-default/api/rules-magic/,2023-08, ADABTEK ,Rules Magic,"Medical claims processing API (Beta) developed using Rules Magic. This API is designed to streamline the development of medical claims processing systems. Currently, the API supports edits similar to CMS edits provided by IOCE software but in a more comprehensive and flexible way.",,,
https://rapidapi.com/ogunlanastephenolawale/api/test3275/,2021-11, Stephen ogunlana ,test,test,,,
https://rapidapi.com/statuspal-status-page/api/statuspal/,2021-11, Statuspal ,Statuspal,Communicate incidents and maintenance with a hosted status page,,,
https://rapidapi.com/villachickenit/api/villa-chicken-whatsapp/,2021-11, Villa Chicken ,VILLA CHICKEN WHATSAPP,-,8.2,"1,617 ms",100%
https://rapidapi.com/itayk22/api/pet-shop/,2021-11, איתי כץ ,pet shop,fwfs,8.3,188 ms,100%
https://rapidapi.com/rowsanonline/api/top-brand-names-valuation-api/,2022-11, shark ,Top brand names & valuation api,"With data from over 100 companies, you can find company data and valuation in seconds. Whether it's just company data or an evaluation of the company's performance, this is the ultimate resource for rich information.",7.9,"1,625 ms",100%
https://rapidapi.com/LakshUChicago/api/freeplanhardlimitexternal/,2021-11, Laksh UChicago ,Freeplanhardlimitexternal,Freeplanhardlimitexternal,8.2,"1,075 ms",100%
https://rapidapi.com/vuong11a3/api/wordpress3/,2021-11, Nguyễn Quốc Vuong ,wordpress,test api,,,
https://rapidapi.com/adverifai/api/adverifai-es/,2021-11, adverifai ,AdVerifai-es,AdVerifai - automatically get news quality score and insights with FakeRank,,,
https://rapidapi.com/makore/api/newnew/,2021-11, makore ,newnew,fds,,,
https://rapidapi.com/it4craigslist/api/appraiser/,2021-11, 247Apps Web Studio ,Appraiser,"Get details of an appraiser license. Validate an appraiser license given lastname, state, and license from 55 US States. Data set is updated periodically. This API assists Appraisal and Real Estate Software .exe applications, Web Apps and Mobile Apps. Built for software that serves Appraisers, Realtors, Lending, Loan, Home Insurance Software Companies. Fast, less code, less load for your application and server. Save much more development time and for your software end-users.",,,
https://rapidapi.com/vidyuths/api/qr-for-figma-links/,2023-02, V ,QR for Figma Links,"This API takes the Figma link and gives you a QR code, which you can share with anybody. No more boring long links. A QR code will do just fine! Just add your Figma URL to the URL field in the Required Parameters below and run! Optionally If you have a password set for your Figma file you can attach it to the end of the Figma link by adding secret=yourpassword.",,,
https://rapidapi.com/cas8180/api/scanily/,2023-02, cas8180 ,Scanily,"Scanily is a service that offers sophisticated shipping label recognition through our API interface. Our API's have been optimized on a wide array of shipping label variations to provide the highest accuracy possible for extracting shipping data from labels. Scaily uses a ""best attempt"" to try and recognize key data points like tracking numbers as well as order numbers and addresses. In scenarios where Scanily can not detect key data point's like a tracking number with confidence, all of the ...",,,
https://rapidapi.com/tec-2-scale-tec-2-scale-default/api/operating-functions-for-1001-low-and-no-code-tools/,2023-04, Tec-2-Scale ,Operating Functions for 1001 Low and No Code Tools,"Introducing the 1001 Operator by FX, an all-in-one API solution designed to streamline text processing, URL manipulation, HTML parsing, and more. Boost your application's efficiency with powerful algorithms such as Levenshtein, Cosine, and Jaccard for text comparisons, and perform seamless UTM tracking for your marketing campaigns. Extract and manipulate data from HTML documents and web pages with ease, all while enhancing your website's search engine ranking with our SEO-optimized API. Exper...",,,
https://rapidapi.com/srprakash016/api/secure-npm-analysis-api/,2023-06, Poorna Prakash ,Secure NPM Analysis API,"The SecureNPM Score Analysis API provides comprehensive insights on npm package information, including security assessment and scoring. Analyze npm packages with confidence and ensure the security of your project.",,,
https://rapidapi.com/hadxit/api/ratelimiter/,2022-11, David ,ratelimiter,"Limit number of runs per minute API This API is used to select users on a first-come, first-served basis when there is a sudden rush of users when making ticket reservations for concert halls or theaters, or when you have to select only a few of them when traffic per minute is high. 분당 실행 갯수 제한 API 해당 API 는 공연장,극장 티켓 예매시 사용자가 순간 몰리는 경우 그 중에서 선착순으로 사용자를 선정한다던가 혹은 분당 트래픽이 몰렸을 경우 그 중에 몇개만 선택을 해야 하는 경우 사용이 됩니다.",,,
https://rapidapi.com/gem-up-consulting-gem-up-consulting-default/api/retail-pricing-optimizer/,2021-11, GEM-UP CONSULTING ,Retail Pricing Optimizer,"This API aims at providing retailers access to a combination of artificial intelligence and data to calculate full margin, retail-adjusted, psychological, and other pricing strategies.",,,
https://rapidapi.com/Vector2Web/api/vector2web/,2023-06, Vector2Web ,Vector2web,"Increase your web development productivity with this API that will instantly convert your Figma pages into fully fledged and functioning Elementor pages. Though further tweaking is required the amount of actions you save by not having to manually download the images, copy text, set colors and fonts to image, etc... will make you love Vector2Web.",,,
https://rapidapi.com/roiquant/api/roiquant/,2023-05, roiquant ,roiquant,Welcome to roiquant's API.,,,
https://rapidapi.com/progwhiz1/api/qr-code-logo-generator/,2023-05, Mark Raymond ,QR Code Logo Generator,To embed (add) a logo to an existing image for example a QR Code,,,
https://rapidapi.com/progwhiz1/api/qr-tracker-client-api/,2023-05, Mark Raymond ,QR Tracker Client API,QR Tracker Ticket client api to create end user validation apps,,,
https://rapidapi.com/sinpriest/api/detect-proxy-vpn/,2023-01, sinpriest ,Detect Proxy VPN,"Detect Proxy IP, VPN IP, Tor Exits and Hosting Providers.",,,
https://rapidapi.com/sisinfo-sisinfo-default/api/dynamic-qr-code1/,2023-09, sisinfo ,Dynamic QR Code,"Generate Dynamic QR Code for text, website urls, email addresses, vcards, twitter profiles, facebook profiles, linkedin profiles, googleplus profiles, print or share qr codes on advertisements to generate trade leads from marketing campaigns.",,,
https://rapidapi.com/ravindratltr126/api/qrcode-generator13/,2023-05, Tech Flag ,QRCode Generator,Generate QRCode for your different use cases,,,
https://rapidapi.com/lugo-test-lugo-test-default/api/proctoringapi1/,2023-06, LuGo-Test ,ProctoringAPI,,,,
https://rapidapi.com/progwhiz1/api/qr-ticket-tracker-generator/,2023-05, Mark Raymond ,QR Ticket Tracker Generator,Create Tracker QR Code eTickets for events or parties to track usage and validate via Mobile Client Apps,,,
https://rapidapi.com/cryptenginerequestsss/api/cryptengine1/,2022-11, cryptengine admin ,CryptEngine,www.cryptengine.in,,,
https://rapidapi.com/rchilli-inc-rchilli-inc-default/api/rchilli-resume-parser1/,2023-03, RChilli Inc ,RChilli Resume Parser,"RChilli resume parser is a deep learning/AI framework that identifies complete information from resumes and enriches it through its taxonomies. It extracts candidate data from resumes in 140+ data fields like Contact Information, Personal Information, Education, Experience, and Skills, etc. through REST API.",,,
https://rapidapi.com/snowpal-software-services-snowpal-software-services-default/api/snowpal-project-management1/,2023-03, Snowpal ,Snowpal: Project Management,"(DEMO Only) Go to http://rapid.snowpal.com, and subscribe to the real API there.",,,
